"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.185517160E3,-1.291567053E0,6.341953247E0,-2.527533810E0
1.185567014E3,-1.418483062E0,4.142094770E0,2.510408485E-1
1.185616868E3,-1.199636325E0,3.483585437E0,-7.714980054E-1
1.185666722E3,-1.330719132E0,4.028527517E0,2.643403405E-1
1.185716575E3,-1.285250599E0,2.787455410E0,-5.520186728E-1
1.185766429E3,-1.241363152E0,3.909854474E0,-3.795953929E-1
1.185816283E3,-1.169551158E0,4.141644535E0,4.387031418E-1
1.185866136E3,-1.436607676E0,4.435782286E0,2.132192450E0
1.185915990E3,-1.242497658E0,3.490856742E0,9.744998842E-1
1.185965844E3,-8.704179838E-1,3.452644603E0,3.919879818E-1
1.186015698E3,-1.625935256E-1,3.514994633E0,-2.232075173E-1
1.186065551E3,4.007327852E0,3.769713087E0,-8.270062083E-1
1.186115405E3,2.619322232E0,3.230628748E0,-2.136299534E0
1.186165259E3,7.226353385E0,3.842960573E0,-5.043568486E-1
1.186215113E3,4.010638253E0,7.835130834E-1,8.287247050E-1
1.186264966E3,3.151289048E0,1.078881454E1,1.300365797E0
1.186314820E3,3.625779196E0,1.676730604E1,4.354246665E0
1.186364675E3,4.720612513E-1,1.574508527E1,3.380354891E0
1.186414528E3,1.414370861E0,1.167538225E1,-4.135649677E0
1.186464382E3,6.605421183E-1,9.604638185E0,-3.593445556E0
1.186514236E3,-2.495691920E0,1.047597447E1,-1.501152166E0
1.186564090E3,-4.013019751E-1,1.525630716E1,1.031083975E0
1.186613943E3,1.602391004E0,8.247444468E0,1.317396398E0
1.186663797E3,-3.663056658E0,3.735064534E0,-1.362602391E0
1.186713651E3,-5.106216724E0,5.400250980E0,1.850202289E0
1.186763504E3,-3.135738086E0,1.107967961E1,6.648141525E0
1.186813358E3,1.463374037E0,6.432715482E0,9.215065688E-1
1.186863212E3,-4.077275754E0,1.028740762E1,-2.492104946E0
1.186913066E3,-4.001092381E0,1.171315526E1,-2.141060922E0
1.186962919E3,-5.859412360E0,1.083190034E1,-4.255512920E0
1.187012773E3,-7.971320819E0,1.206919807E1,7.249173313E-1
1.187062627E3,-6.797042041E0,8.422576178E0,2.018235480E0
1.187112480E3,-8.329964468E0,8.285048497E0,4.100389212E-1
1.187162334E3,-1.144052415E1,4.816277858E0,-8.813642639E-1
1.187212188E3,-7.817954199E0,6.067928163E0,3.009951321E0
1.187262041E3,-8.322308124E0,7.421519995E0,1.927854483E0
1.187311895E3,-7.567149578E0,5.348414243E0,9.381389737E-1
1.187361749E3,-4.513827997E0,1.741823855E0,-2.083034323E0
1.187411603E3,-5.087065923E-1,2.011830293E0,9.790519416E-2
1.187461456E3,-5.749604573E0,8.331082164E-1,-1.297046333E0
1.187511310E3,-3.865532580E0,1.844242807E0,8.348093176E-1
1.187561164E3,-4.517954670E0,2.431064546E0,-3.568462157E-1
1.187611017E3,-5.009393849E0,1.600734049E0,6.487941849E-1
1.187660871E3,-4.270192063E0,2.188109373E0,9.308393097E-1
1.187710725E3,-3.849253639E0,1.649624081E0,4.400240278E-1
1.187760579E3,-4.159649866E0,1.035669288E0,6.318401831E-1
1.187810432E3,-3.586923279E0,1.434584247E0,2.827005976E-1
1.187860286E3,-3.095537601E0,8.454088578E-1,-4.469968325E-1
1.187910140E3,-2.867119045E0,3.738337294E-1,-1.193521380E0
1.187959994E3,-2.847780841E0,6.993807864E-1,4.753610909E-1
1.188009848E3,-3.450909441E0,2.708385888E-1,1.715801114E-1
1.188059702E3,-3.816031221E0,1.216128945E-1,4.963935256E-2
1.188109555E3,-3.573376742E0,-6.426899111E-1,5.283555758E-1
1.188159409E3,-3.546359974E0,-6.570818822E-1,-5.628044468E-1
1.188209263E3,-3.727827435E0,-6.348399509E-1,-1.072815553E0
1.188259117E3,-3.825695792E0,-1.003704095E0,6.127940476E-1
1.188308971E3,-3.901922142E0,-6.309380309E-1,1.235956378E0
1.188358825E3,-3.871136551E0,-7.307496366E-1,6.594630146E-1
1.188408679E3,-3.707341715E0,-6.774171095E-1,2.007992327E-2
1.188458533E3,-3.795569183E0,-3.793305872E-1,-3.279410899E-2
1.188508387E3,-4.013672081E0,-2.716072967E-1,-6.761369348E-2
1.188558241E3,-4.091439464E0,-7.140011279E-2,5.020126998E-1
1.188608095E3,-3.965285494E0,-7.336600151E-2,3.945753747E-1
1.188657949E3,-3.940565220E0,-7.344550537E-2,2.958024538E-1
1.188707803E3,1.669384600E0,-2.645229198E-1,-1.994923800E-1
1.188757657E3,4.330406251E-1,4.187890236E-1,-6.708434504E-1
1.188807512E3,3.377935386E-1,-2.655109713E-1,-2.260779154E-1
1.188857366E3,-1.376984477E-1,4.629304586E-1,1.213191998E-1
1.188907220E3,2.203373384E-1,-1.241288783E-1,-1.781406873E-1
1.188957074E3,1.573832545E-1,3.805818182E-1,-1.348280221E-1
1.189006928E3,1.078192123E-1,-9.044548089E-2,6.867262423E-2
1.189056782E3,1.760192079E-1,2.629432397E-1,-1.673356175E-2
1.189106636E3,1.271217299E-1,4.300493723E-2,-1.259958029E-1
1.189156491E3,5.209993400E-2,1.625771534E-1,9.266375005E-2
1.189206345E3,1.639875749E-1,1.245400655E-1,-9.265497923E-2
1.189256199E3,1.375159049E-1,1.480295550E-1,-7.561268449E-2
1.189306053E3,9.930468868E-2,6.352281695E-2,-3.984175801E-2
1.189355907E3,1.630208475E-1,9.015445400E-2,-6.155539334E-2
1.189405761E3,1.198842565E-1,2.499122993E-1,-4.765363812E-2
1.189455615E3,7.758003501E-2,5.409730632E-2,-1.710719883E-2
1.189505469E3,1.414978131E-1,5.316387143E-2,1.266857743E-2
1.189555324E3,9.654282946E-2,3.843731163E-2,-6.503156304E-2
1.189605178E3,1.899434200E-1,2.423449242E-1,-6.475031197E-2
1.189655032E3,4.290052788E-2,1.047450112E-1,2.927291572E-2
1.189704887E3,6.765146283E-2,3.972269408E-3,-6.429072082E-2
1.189754741E3,2.033867718E-1,1.279716136E-1,-1.093622285E-1
1.189804595E3,6.846576984E-2,1.295911096E-1,6.383580744E-2
1.189854450E3,1.041646751E-1,-7.882770292E-2,-8.885662794E-2
1.189904304E3,2.277129248E-1,7.475676175E-1,-3.861822814E-1
1.189954158E3,5.903062044E-2,-1.490068257E-1,1.089155012E-1
1.190004012E3,-1.163327308E-2,4.471658170E-2,8.088336468E-2
1.190053867E3,1.859424810E-1,8.995162871E-2,-1.798755562E-1
1.190103721E3,1.147500175E-1,3.042096170E-1,5.678172648E-2
1.190153575E3,7.763238586E-2,-3.045328584E-2,-3.539904356E-2
1.190203429E3,7.288201651E-2,1.208941986E-1,-5.521525741E-3
1.190253284E3,1.147874488E-1,7.603600463E-2,-1.607107222E-1
1.190303138E3,1.111331583E-1,8.700983969E-2,5.318685830E-2
1.190352993E3,8.134481049E-2,9.207950357E-2,-6.909654737E-2
1.190402847E3,1.163406063E-1,7.323219163E-2,-4.426751554E-2
1.190452702E3,6.505248511E-2,1.090684242E-1,4.538199484E-2
1.190502556E3,1.019691004E-1,8.585660432E-2,-5.009485066E-2
1.190552410E3,8.810349743E-2,1.061692194E-1,-2.121896088E-2
1.190602264E3,8.072997577E-2,8.266288253E-2,-8.626397252E-3
1.190652118E3,7.760428268E-2,9.472122079E-2,-4.858393013E-2
1.190701972E3,1.000856209E-1,8.012316269E-2,-4.872952580E-2
1.190751827E3,1.016342559E-1,8.302562918E-2,-1.356612504E-2
1.190801681E3,8.022710608E-2,7.023759495E-2,-3.841328323E-2
1.190851535E3,7.526704095E-2,8.269563608E-2,9.809288979E-3
1.190901389E3,8.823602823E-2,9.213471408E-2,-1.921395063E-2
1.190951243E3,7.247871394E-2,7.056695765E-2,-2.566342950E-2
1.191001097E3,8.244236941E-2,7.037483093E-2,-5.740796328E-2
1.191050951E3,6.735637031E-2,8.861897517E-2,1.637512743E-2
1.191100805E3,6.757033272E-2,7.233267973E-2,-3.584167778E-2
1.191150660E3,1.118859599E-1,9.439971529E-2,-2.852505684E-2
1.191200514E3,6.492862464E-2,5.349214691E-2,-1.312144428E-1
1.191250368E3,7.322311018E-2,7.484288941E-2,1.303227425E-1
1.191300222E3,8.309507400E-2,5.706933640E-2,-1.025800431E-1
1.191350076E3,8.620296048E-2,9.077383859E-2,-1.090353692E-1
1.191399930E3,8.237542793E-2,5.515902364E-2,-2.474483192E-2
1.191449784E3,2.657323798E-2,8.160259961E-2,7.570156217E-2
1.191499638E3,1.019552498E-1,7.139937275E-2,-1.275722122E-1
1.191549492E3,1.152849098E-1,8.109862444E-2,-4.825414717E-2
1.191599346E3,2.682689751E-2,4.245847838E-2,4.783373237E-2
1.191649200E3,8.562114425E-2,8.608332097E-2,-4.764428258E-2
1.191699054E3,7.151853718E-2,5.529312587E-2,-3.280404925E-2
1.191748908E3,8.551852562E-2,5.747872372E-2,-1.064777970E-2
1.191798762E3,7.849682361E-2,5.076633029E-2,-5.434519172E-2
1.191848616E3,4.265531028E-2,1.029103651E-1,-2.139905512E-2
1.191898470E3,8.533982009E-2,6.027023016E-2,-2.515472174E-3
1.191948324E3,6.059555462E-2,9.052219818E-2,-1.779307723E-3
1.191998178E3,5.737635177E-2,5.222134595E-2,-3.784084082E-2
1.192048032E3,7.694802409E-2,7.792111955E-2,-1.765040517E-2
1.192097886E3,5.144544784E-2,2.314323387E-2,-1.016450733E-1
1.192147740E3,4.673904223E-2,1.130627668E-1,3.294964492E-2
1.192197594E3,5.332004691E-2,5.773786501E-2,-4.156785607E-2
1.192247448E3,7.983649381E-2,3.894632089E-2,-1.390187216E-1
1.192297302E3,4.187467044E-2,1.087172441E-1,6.410477936E-2
1.192347156E3,6.864815729E-2,7.455236502E-2,1.022853434E-2
1.192397010E3,4.511872396E-2,3.551862826E-2,-1.020122784E-1
1.192446864E3,8.059153380E-2,1.031069138E-1,-5.410311699E-2
1.192496718E3,6.506918622E-2,3.282594890E-2,4.721626639E-3
1.192546572E3,5.515786333E-2,8.063737962E-2,-4.633567572E-2
1.192596426E3,2.222479161E-2,1.721405670E-2,3.733213305E-2
1.192646280E3,2.161546240E-1,1.787378708E-1,1.369184017E-2
1.192696134E3,1.891026087E-3,5.465390643E-2,-1.666912544E-1
1.192745988E3,-1.296019635E-1,-4.279078295E-2,2.117101371E-2
1.192795842E3,1.972398681E-1,6.942112265E-2,1.178921467E-1
1.192845696E3,5.333702210E-2,1.230017178E-1,-1.493291169E-1
1.192895550E3,-5.118250586E-3,9.618139844E-3,-5.248168409E-2
1.192945404E3,1.034951871E-1,5.945067893E-2,5.322135687E-2
1.192995257E3,4.867189419E-2,5.790171496E-2,-7.193537056E-2
1.193045111E3,3.319590406E-2,1.169792136E-2,-7.238326728E-2
1.193094965E3,7.230480496E-2,8.001783972E-2,5.636306584E-2
1.193144819E3,5.058720449E-2,5.376956074E-2,-6.832588434E-2
1.193194673E3,6.542332649E-2,4.514036779E-2,-4.660932541E-2
1.193244527E3,4.456676507E-2,5.842939876E-2,-5.379613817E-2
1.193294381E3,3.762895234E-2,5.893152840E-2,-9.344435334E-3
1.193344235E3,3.765237775E-2,4.030620966E-2,-2.190308511E-2
1.193394089E3,6.824895691E-2,7.245913491E-2,-9.944593549E-2
1.193443943E3,5.585677005E-2,3.218436317E-2,6.531339884E-3
1.193493796E3,2.497139325E-2,5.015216251E-2,-6.680736244E-2
1.193543650E3,7.285736684E-2,4.347149936E-2,-2.652238548E-2
1.193593504E3,3.995649135E-2,5.738244566E-2,-3.895298123E-2
1.193643358E3,4.503973173E-2,5.788431035E-2,2.273046613E-2
1.193693212E3,9.178085703E-2,6.295116026E-2,-9.455532432E-3
1.193743066E3,-5.320655610E-3,2.792792821E-2,-3.608667612E-2
1.193792920E3,8.574342415E-2,5.572668778E-2,-9.086807013E-2
1.193842774E3,5.694802495E-2,6.827375276E-2,7.165178061E-3
1.193892628E3,3.093893364E-2,5.465768885E-2,-5.121517718E-2
1.193942481E3,7.070853336E-2,5.683766789E-2,8.499980450E-2
1.193992335E3,1.479201207E-2,3.672520121E-2,-1.753112197E-2
1.194042189E3,7.135609422E-2,2.597713262E-2,-1.775267297E-1
1.194092043E3,2.819585860E-2,7.336075729E-2,1.080840272E-1
1.194141897E3,1.813733205E-3,5.653670073E-2,-3.037102282E-2
1.194191751E3,7.165671419E-2,4.035594754E-2,-8.305560529E-2
1.194241605E3,4.248257987E-3,1.214918023E-2,4.193623066E-2
1.194291458E3,1.015873320E-2,3.782645118E-2,-4.611114264E-3
1.194341312E3,7.487734230E-2,-3.312338032E-3,-5.831369698E-2
1.194391166E3,1.014296399E-2,5.670396765E-2,-3.133113563E-2
1.194441020E3,1.871494560E-2,4.180708942E-2,5.926270008E-2
1.194490874E3,9.301544180E-2,8.008331026E-2,-1.993619871E-1
1.194540728E3,7.994910752E-2,1.160137470E-1,-2.853792071E-2
1.194590582E3,-3.316003505E-2,6.880235933E-3,-9.197085500E-3
1.194640435E3,6.193030950E-2,1.032037583E-1,-1.875494421E-2
1.194690289E3,5.441811746E-2,-4.510626665E-2,-1.129038870E-1
1.194740143E3,-3.585166191E-1,7.245891564E-2,-2.501105565E-1
1.194789997E3,-4.925035923E-1,-5.882442386E-2,-4.949083328E-3
1.194839851E3,-4.519423344E-1,7.889812533E-2,-3.733271778E-1
1.194889705E3,-2.653223621E-1,-5.885088251E-2,1.692856640E-1
1.194939558E3,-2.456794086E-1,9.581010025E-2,1.380907685E-1
1.194989412E3,-3.369967093E-1,-2.220070839E-2,-2.853949946E-1
1.195039266E3,-7.931996539E-2,6.832762023E-2,-2.067452663E-1
1.195089120E3,-3.848743323E-2,3.827828564E-2,2.632106584E-1
1.195138974E3,-5.145644791E-2,-2.379674245E-2,-1.647985107E-1
1.195188828E3,-1.174807951E-1,-2.998562279E-2,-5.304126263E-2
1.195238681E3,-1.043839822E-1,2.272305295E-1,1.900713462E-1
1.195288535E3,-1.535393315E-1,-7.850813432E-2,3.317944050E-2
1.195338389E3,-1.233432135E-1,8.922862049E-2,-4.183858216E-2
1.195388243E3,-1.670908385E-1,6.454750495E-2,4.109423161E-3
1.195438097E3,-1.832788733E-1,6.174947522E-3,-6.190388739E-2
1.195487951E3,-1.515231933E-1,9.387088945E-2,-6.834459543E-2
1.195537804E3,-1.947033094E-1,2.575716767E-2,1.379235381E-1
1.195587658E3,-1.095934859E-1,4.352085351E-2,-1.726834810E-1
1.195637512E3,-2.262360095E-1,3.755667984E-2,-7.306095958E-3
1.195687366E3,-1.619663387E-1,-2.987465817E-2,1.513902605E-2
1.195737220E3,-1.717471956E-1,7.873052037E-2,-1.591594559E-1
1.195787073E3,-1.689988580E-1,-2.260047521E-2,-9.504064322E-3
1.195836927E3,-2.460687966E-1,1.255371984E-1,1.665813267E-2
1.195886781E3,-2.419779566E-1,1.079742274E-2,7.065950811E-2
1.195936635E3,1.197003251E-1,-1.467647748E-1,-1.540033811E-1
1.195986489E3,-6.721171567E-2,4.315804292E-1,2.599958593E-1
1.196036342E3,-3.230912630E-1,-2.312557345E-2,-1.126933873E-1
1.196086196E3,-1.661311094E-1,-2.131269175E-1,-2.879858959E-1
1.196136050E3,-2.622353429E-1,3.357438703E-1,-1.392280519E-2
1.196185904E3,-7.144575762E-2,5.116976533E-2,-7.680025399E-2
1.196235758E3,-3.263817105E-2,-8.834726237E-2,-6.952339411E-2
1.196285611E3,8.808813935E-2,5.799150626E-2,-1.276049566E-1
1.196335465E3,5.401402004E-2,-5.734094870E-2,1.088909429E-1
1.196385323E3,-6.012721092E-2,7.107294737E-2,6.206585526E-2
1.196435177E3,-5.575356670E-2,3.327829499E-2,-1.127442580E-1
1.196485031E3,-5.809396958E-2,8.497904688E-2,4.305655718E-2
1.196534884E3,-9.738784349E-2,4.813777844E-2,-4.510074377E-2
1.196584738E3,-1.179903799E-1,-1.548050344E-4,2.196448088E-2
1.196634592E3,-9.531962849E-2,1.161641118E-1,7.030165851E-2
1.196684446E3,-1.540321056E-3,-6.488035770E-2,-1.323897332E-1
1.196734300E3,-1.267938565E-1,1.094497997E-1,6.658809185E-3
1.196784153E3,-8.708852129E-2,2.431137965E-2,-3.882375777E-2
1.196834007E3,-2.110004313E-2,9.570262112E-2,-1.485590386E-1
1.196883861E3,3.653853798E-2,6.290439167E-3,1.376323467E-1
1.196933715E3,-1.976033639E-2,-7.650450822E-2,7.423624992E-3
1.196983569E3,4.792792736E-2,6.980362649E-2,-6.173958063E-2
1.197033422E3,1.543038732E-1,3.180613968E-2,-1.219144464E-2
1.197083276E3,6.187212970E-2,6.258617523E-2,7.809658170E-2
1.197133130E3,7.644116186E-2,-3.449057354E-2,1.082091576E-1
1.197182984E3,3.556302141E-2,6.599059777E-2,-1.441274339E-1
1.197232837E3,-2.291880129E-2,7.812801048E-2,-1.337632442E-1
1.197282691E3,-3.991822863E-2,7.749015234E-2,2.744332194E-2
1.197332545E3,-7.446405379E-2,4.022555463E-2,1.681799555E-1
1.197382400E3,-2.540209550E-2,7.332613994E-3,-8.389000297E-2
1.197432253E3,6.346319363E-2,7.208215395E-2,-2.181683868E-1
1.197482107E3,1.077942976E-1,-9.252122417E-3,-3.039324224E-1
1.197531961E3,9.696786722E-2,7.867545605E-2,-2.242950994E-1
1.197581815E3,4.110762538E-2,9.467884675E-2,1.957180023E-1
1.197631669E3,1.684511749E-1,4.785410626E-2,5.577483594E-2
1.197681522E3,1.663585844E-1,-2.418038375E-2,-1.738383061E-1
1.197731376E3,2.197464041E-1,-4.692099114E-2,-4.959549844E-2
1.197781230E3,1.846264372E-1,3.893046032E-2,1.158251560E-1
1.197831084E3,1.074215742E-1,1.001343355E-1,-1.555143017E-1
1.197880937E3,1.445102438E-1,-6.202123370E-2,-1.526550132E-1
1.197930791E3,6.668775033E-2,6.803001066E-2,-1.437771857E-1
1.197980645E3,2.998238398E-2,3.801255709E-2,-2.160546184E-2
1.198030499E3,1.161914475E-1,-5.859567896E-3,-3.792094767E-2
1.198080352E3,8.395804994E-2,9.061202603E-2,-1.155058980E-2
1.198130206E3,1.389871101E-1,2.328010440E-2,-2.127860248E-2
1.198180060E3,2.043501920E-1,8.579470606E-2,-1.995344800E-1
1.198229914E3,2.768978391E-1,1.568365764E-2,9.624224603E-2
1.198279767E3,3.222819353E-1,-4.780500792E-3,1.001458472E-1
1.198329621E3,2.843534228E-1,-1.889858471E-2,3.730932891E-2
1.198379471E3,2.648916598E-1,4.175472029E-2,-1.011135614E-1
1.198429325E3,2.799326537E-1,2.017308586E-2,-2.212943083E-1
1.198479178E3,1.984963799E-1,8.197547838E-2,-5.553159177E-2
1.198529032E3,1.319806108E-1,3.506316213E-2,1.919582427E-2
1.198578886E3,2.201243535E-1,2.761518440E-2,-5.457966506E-2
1.198628740E3,1.949788412E-1,-2.294981894E-3,-4.824713051E-2
1.198678593E3,1.178001810E-1,4.938844305E-2,7.093257308E-2
1.198728447E3,2.495519464E-1,7.515802693E-2,-8.785383046E-2
1.198778301E3,3.494168897E-1,2.841252535E-2,-2.181713104E-2
1.198828154E3,3.579774692E-1,-3.008132983E-2,-5.812717080E-2
1.198878008E3,2.830448707E-1,6.134434540E-2,-1.204883105E-1
1.198927862E3,3.945379525E-1,-3.692013276E-2,-2.029510081E-2
1.198977716E3,4.970734837E-1,6.919512777E-2,2.808242261E-2
1.199027569E3,4.465210884E-1,-7.747332333E-3,-3.350279152E-2
1.199077423E3,3.237792610E-1,-5.656066518E-3,-1.217103785E-1
1.199127277E3,2.968387266E-1,5.909521390E-2,-6.114491880E-2
1.199177131E3,3.048645782E-1,4.587118752E-2,8.244047821E-2
1.199226984E3,3.333431862E-1,3.723999373E-2,-1.682185471E-1
1.199276838E3,2.492696172E-1,4.983604741E-2,-1.195194268E-1
1.199326692E3,3.229491026E-1,-4.043026200E-2,1.101592040E-1
1.199376547E3,2.611527309E-1,7.232120457E-2,-6.612557709E-2
1.199426401E3,2.629483194E-1,5.210828455E-2,-8.777606249E-2
1.199476255E3,2.869801931E-1,4.824153911E-2,-1.676455200E-2
1.199526109E3,2.693120818E-1,1.975299083E-2,3.186732531E-3
1.199575962E3,2.590089954E-1,-2.336666146E-3,-5.259570479E-2
1.199625816E3,2.580091947E-1,6.165242057E-2,-7.678388178E-2
1.199675670E3,2.782729398E-1,3.787469985E-3,-3.214448333E-2
1.199725524E3,2.377873668E-1,4.701140371E-2,-1.997291923E-2
1.199775377E3,2.972697760E-1,8.264984507E-3,-5.479016483E-2
1.199825231E3,2.883565180E-1,6.415159363E-2,-1.271862960E-1
1.199875085E3,2.509652915E-1,-1.810319893E-2,1.941041708E-2
1.199924939E3,1.918796159E-1,4.841529278E-2,-8.440689683E-2
1.199974792E3,1.272947070E-1,5.455483267E-2,-5.953459561E-2
1.200024646E3,5.959619237E-2,-1.223758282E-3,-5.500592709E-2
1.200074500E3,3.543016171E-2,4.300472709E-2,-2.054653108E-2
1.200124354E3,1.657024171E-2,8.641709648E-3,-7.307148457E-2
1.200174208E3,-1.203420935E-2,5.272827214E-2,-3.819518209E-2
1.200224062E3,-2.710542597E-2,1.562208829E-2,-2.145343423E-2
1.200273916E3,-1.231516806E-2,5.923738346E-2,-5.228755653E-2
1.200323770E3,-2.403960289E-2,-1.687743980E-3,-3.985637605E-2
1.200373622E3,-5.991289219E-2,2.312853361E-2,-4.644034088E-2
1.200423476E3,-3.352309233E-2,3.577665492E-2,-1.814800322E-2
1.200473330E3,-4.126431249E-2,3.159209504E-2,-7.099046052E-2
1.200523184E3,-5.429426612E-2,4.481190959E-2,-1.456950724E-2
1.200573038E3,-5.569732379E-2,1.288285961E-2,-4.302673638E-2
1.200622892E3,-5.050256604E-2,3.077822657E-2,-3.765139103E-2
1.200672746E3,-3.904701177E-2,3.535253992E-2,-5.668466270E-2
1.200722600E3,-2.963416401E-2,1.575142139E-2,-7.466309667E-2
1.200772454E3,-6.243954716E-2,3.909528784E-2,-2.767779529E-2
1.200822308E3,-6.170034947E-2,2.647538848E-2,-8.907122076E-2
1.200872162E3,-4.274000354E-2,2.633521976E-2,-4.521651864E-2
1.200922016E3,2.028252929E-3,2.354532131E-2,-4.462010264E-2
1.200971870E3,2.206011940E-2,4.437902377E-2,-4.581293464E-2
1.201021724E3,-1.494537357E-2,2.269817853E-2,-2.187209487E-2
1.201071579E3,-1.116865698E-2,3.143655910E-2,-6.109521747E-2
1.201121433E3,-1.828952411E-2,1.836069569E-2,-3.460382223E-2
1.201171287E3,-2.068015823E-2,2.722193174E-2,-4.493468285E-2
1.201221141E3,8.920841105E-4,3.868417377E-2,-7.472332299E-2
1.201270995E3,-4.837054331E-3,3.099053532E-2,-1.784394801E-2
1.201320849E3,-2.439657541E-2,3.007671601E-2,-4.702915549E-2
1.201370703E3,-1.773780277E-2,2.869164767E-2,-6.109580219E-2
1.201420557E3,-1.100043990E-3,2.392090442E-2,-1.365149438E-2
1.201470411E3,-1.843901183E-3,2.707124717E-2,-9.914071083E-2
1.201520266E3,-1.319404112E-2,2.650777658E-2,4.878916740E-3
1.201570120E3,-2.538537612E-2,3.740821995E-2,-6.128115892E-2
1.201619974E3,-6.005090475E-4,1.211065256E-2,-2.805552542E-2
1.201669828E3,1.068039620E-2,2.487358030E-2,-6.772011280E-2
1.201719683E3,-3.390471451E-2,1.584164210E-2,-3.074699879E-2
1.201769537E3,7.771698777E-3,4.358467039E-2,-2.326782525E-2
1.201819391E3,-2.988913916E-3,2.068035009E-2,-3.658953667E-2
1.201869246E3,-1.108054675E-2,2.603130159E-2,-5.873937428E-2
1.201919100E3,-3.986302726E-3,2.359285735E-2,-8.601838946E-3
1.201968954E3,-3.216898682E-2,3.136861263E-2,-3.256022036E-2
1.202018809E3,-1.172746807E-2,1.751486854E-2,-8.644699037E-2
1.202068663E3,2.638592608E-3,4.308704493E-2,3.054585457E-3
1.202118517E3,-1.729542436E-2,2.696571406E-3,-7.404212236E-2
1.202168372E3,-7.604906950E-3,3.363265453E-2,-3.692399740E-2
1.202218226E3,8.473419473E-3,9.788650135E-3,-3.962599576E-2
1.202268080E3,-1.870902529E-2,3.521438118E-2,-2.481090546E-2
1.202317935E3,-2.174544783E-2,3.206889893E-2,2.802511990E-2
1.202367789E3,-1.980917891E-2,3.708718040E-2,-2.915012419E-2
1.202417643E3,-2.015900686E-3,6.841059588E-4,-8.109269500E-2
1.202467497E3,3.972086683E-3,2.932544930E-2,-2.152243137E-2
1.202517352E3,-2.404451821E-2,1.873536517E-2,-4.128134251E-4
1.202567206E3,1.236503385E-4,4.343025821E-2,-2.735502899E-2
1.202617060E3,-9.030348491E-3,2.176877274E-2,-2.153237164E-2
1.202666914E3,-3.701086510E-3,1.128793105E-2,-1.882861912E-2
1.202716768E3,-1.042649914E-3,3.210855036E-2,-2.452731550E-2
1.202766623E3,-1.712609265E-2,1.929712728E-2,-3.201350570E-2
1.202816477E3,-1.407221982E-2,2.922421024E-2,-4.413302958E-2
1.202866331E3,-3.187627885E-3,3.311696665E-2,-3.320224464E-2
1.202916185E3,-1.393919567E-2,1.220240816E-2,-1.359594584E-2
1.202966040E3,-8.568254001E-3,2.541035470E-2,-7.122084081E-2
1.203015894E3,9.623639882E-3,1.327676095E-2,-1.090388775E-2
1.203065748E3,-1.014312845E-2,2.391033375E-2,-1.750305533E-2
1.203115602E3,2.499977052E-3,3.636159576E-2,-2.843617916E-2
1.203165456E3,-2.256910125E-2,2.777276686E-2,-1.377019286E-2
